MovieID,Year,Genres,title,overview
2907,1999,Comedy,Superstar,"Orphan Mary Katherine Gallagher, an ugly duckling at St. Monica High School, has a dream: to be kissed soulfully. She decides she can realize this dream if she becomes a superstar, so her prayers, her fantasies, and her conversations with her only friend focus on achieving super-stardom."
2907,1999,Comedy,Superstar,An average guy who works in a recycling plant wakes up one morning to discover that he's become inexplicably famous.
2908,1999,Drama,Boys Don't Cry,"Female born, Teena Brandon adopts his male identity of Brandon Teena and attempts to find himself and love in Nebraska."
2908,1999,Drama,Boys Don't Cry,"One of the best Polish comedies of the late 1990's, ""Boys Don't Cry"" is a satirical look at the gangsters of Poland and some teens who accidentally get involved with them."
2909,1998,Documentary,"Five Wives, Three Secretaries and Me","Filmmaker Teresa Blake's portrait of an 88-year-old man with a trail of Texas Exes: Houston oil man, Hollywood playboy, hotshot lawyer and serial monogamist Tommy Blake on a quirky and intimate journey, a daughter looks beyond myth, money, and society -- and all that hair -- in seeking the truth of her father."
2910,1998,Drama|Romance,,
2911,1998,Drama,,
2912,1999,Action|Crime|Drama,,
2913,1998,Comedy,,
2914,1999,Comedy|Drama,Molly,"Molly McKay is a profoundly autistic twenty-something woman who has lived in an institution from a young age following her parents' death in a car accident. When the institution must close due budget cuts, Molly is left in the charge of her neurotypical, older brother, Buck McKay, an advertising executive and perennial bachelor. Buck allows her to undergo an experimental medical treatment, with unexpectedly drastic results."
2915,1983,Comedy,Risky Business,"Meet Joel Goodson, an industrious, college-bound 17-year-old and a responsible, trustworthy son. However, when his parents go away and leave him home alone in the wealthy Chicago suburbs with the Porsche at his disposal he quickly decides he has been good for too long and it is time to enjoy himself. After an unfortunate incident with the Porsche Joel must raise some cash, in a risky way."
2916,1990,Action|Adventure|Sci-Fi|Thriller,Total Recall,"Construction worker Douglas Quaid discovers a memory chip in his brain during a virtual-reality trip. He also finds that his past has been invented to conceal a plot of planetary domination. Soon, he's off to Mars to find out who he is and who planted the chip."
2916,1990,Action|Adventure|Sci-Fi|Thriller,Total Recall,"Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid, even though he's got a beautiful wife who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police - controlled by Chancellor Cohaagen, the leader of the free world - Quaid teams up with a rebel fighter to find the head of the underground resistance and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate."
2917,1981,Crime|Thriller,Body Heat,"In the midst of a searing Florida heat wave, a woman convinces her lover, a small-town lawyer, to murder her rich husband."
2918,1986,Comedy,Ferris Bueller's Day Off,Charismatic teen Ferris Bueller plays hooky in Chicago with his girlfriend and best friend.
2919,1982,Drama|Romance,,
2920,1945,Drama|Romance,,
2921,1972,Western,High Plains Drifter,"A gunfighting stranger comes to the small settlement of Lago. After gunning down three gunmen who tried to kill him, the townsfolk decide to hire the Stranger to hold off three outlaws who are on their way."
2922,1967,Western,Hang 'em High,"Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice."
2923,1977,Comedy,,
2924,1979,Action|Comedy,,
2925,1970,Drama,,
2926,1988,Comedy|Drama,Hairspray,"Ample teen Tracy Turnblad wants nothing more than to be on the hip local TV dance program, ""The Corny Collins Show"" -- and when her dream comes true, her lively moves and bubbly personality meet with unexpected popularity. But after witnessing firsthand the terrible state of race relations in 1960s Baltimore, Turnblad becomes an outspoken advocate for desegregation."
2926,1988,Comedy|Drama,Hairspray,"Pleasantly plump teenager, Tracy Turnblad and her best friend, Penny Pingleton audition to be on The Corny Collins Show – and Tracy wins. But when scheming Amber Von Tussle and her mother plot to destroy Tracy, it turns to chaos."
2927,1946,Drama|Romance,Brief Encounter,"Returning home from a shopping trip to a nearby town, bored suburban housewife Laura Jesson is thrown by happenstance into an acquaintance with virtuous doctor Alec Harvey. Their casual friendship soon develops during their weekly visits into something more emotionally fulfilling than either expected, and they must wrestle with the potential havoc their deepening relationship would have on their lives and the lives of those they love."
2928,1984,Drama,,
2929,1981,Drama,Reds,A radical American journalist becomes involved with the Communist revolution in Russia and hopes to bring its spirit and idealism to the United States.
2930,1998,Documentary,Return with Honor,The story of U.S. fighter pilots shot down over North Vietnam who became POWs for up to 8 and a half years.
2931,1989,Drama,,
2932,1978,Drama,Days of Heaven,"In 1910, a Chicago steel worker accidentally kills his supervisor and flees to the Texas panhandle with his girlfriend and little sister to work harvesting wheat in the fields of a stoic farmer. A love triangle, a swarm of locusts, a hellish fire—Malick captures it all with dreamlike authenticity, creating at once a timeless American idyll and a gritty evocation of turn-of-the-century labor."
2933,1963,Drama,,
2934,1986,Musical,,
2935,1941,Comedy|Romance,,
2936,1942,Comedy,Sullivan's Travels,"Sullivan is a successful, spoiled, and naive director of fluff films, with a heart-o-gold, who decides he wants to make a film about the troubles of the downtrodden poor. Much to the chagrin of his producers, he sets off in tramp's clothing with a single dime in his pocket to experience poverty first-hand, and gets a reality shock..."
2937,1942,Comedy,,
2938,1986,Drama,,
2939,1953,Drama|Thriller,Niagara,"Rose Loomis and her older, gloomier husband, George, are vacationing at a cabin in Niagara Falls, N.Y. The couple befriend Polly and Ray Cutler, who are honeymooning in the area. Polly begins to suspect that something is amiss between Rose and George, and her suspicions grow when she sees Rose in the arms of another man. While Ray initially thinks Polly is overreacting, things between George and Rose soon take a shockingly dark turn."
2940,1946,Film-Noir,Gilda,"Just arrived in Argentina, small-time crooked gambler Johnny Farrell is saved from a gunman by sinister Ballin Mundson, who later makes Johnny his right-hand man. But their friendship based on mutual lack of scruples is strained when Mundson returns from a trip with a wife: the supremely desirable Gilda, whom Johnny once knew and learned to hate. The relationship of Johnny and Gilda, a battlefield of warring emotions, becomes even more bizarre after Mundson disappears..."
2941,1958,Musical|Romance|War,South Pacific,"Can a girl from Little Rock find happiness with a mature French planter she got to know one enchanted evening away from the military hospital where she is a nurse? Or should she just wash that man out of her hair? Bloody Mary is the philosopher of the island and it's hard to believe she could be the mother of Liat who has captured the heart of Lt. Joseph Cable USMC. While waiting for action in the war in the South Pacific, sailors and nurses put on a musical comedy show. The war gets closer and the saga of Nellie Forbush and Emile de Becque becomes serious drama."
2942,1983,Drama|Romance,Flashdance,The popular 1980’s dance movie that depicts the life of an exotic dancer with a side job as a welder who true desire is to get into ballet school. It’s her dream to be a professional dancer and now is her chance. The film has a great soundtrack with an Oscar winning song.
2943,1992,Drama|Romance,Indochine,"The story starts in the 1930's at one of the largest rubber-tree plantations in Indochine (Vietnam). This plantation is owned by the French colonist Eliane, a proud woman who lives with her father and her native adoptive daughter Camille. She doesn't have a husband or a man in her life (apart from her father), but gets to know the young officer Jean-Baptiste when both want to buy the same painting at an auction. They have a short affair, but then she refuses to see him again. In the meantime it's Camille who has fallen in love with Jean-Baptiste and Eliane knows it. She makes sure he's sent to one of the most desolate outposts on some remote island, making sure that the two will never see each other again. Camille has no choice, but to marry the man she was promised to, but in the meantime she starts a search to find the man she really loves."
2944,1967,Action|War,,
2945,1984,Mystery,Mike's Murder,"Betty has a crush on her tennis coach Mike. He keeps on promising to call, but never does – she doesn’t know that he’s a little dealer. After a failed deal in someone else’s district he has to disappear for three months. He contacts Betty again, but she waits in vain – he’s killed before they meet. Now she tries to find out what happened, asks around among his friends. This leads her right into the drug scenery."
2946,1965,Comedy|Musical,Help!,"This Beatles film has an obscure Asian cult, that believes in human sacrifice, chasing Ringo after he accidentally put on the their victim's ceremonial ring. He is pursued by the cult, a pair of mad scientists, a member of a side cult that no longer believes in human sacrifice, and the London police who are trying to help."
2947,1964,Action,Goldfinger,"Special agent 007 (Sean Connery) comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy."
2948,1963,Action,From Russia with Love,"Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy"
2949,1962,Action,Dr. No,"In the film that launched the James Bond saga, Agent 007 battles mysterious Dr. No, a scientific genius bent on destroying the U.S. space program. As the countdown to disaster begins, Bond must go to Jamaica, where he encounters beautiful Honey Ryder, to confront a megalomaniacal villain in his massive island headquarters."
2950,1980,Adventure|Drama|Romance,,
2951,1964,Action|Western,,
2952,1996,Crime|Thriller,,
2953,1992,Children's|Comedy,Home Alone 2: Lost in New York,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas eve."
2954,1979,Drama,Penitentiary,"A hitchhiker named Martel Gordone gets in a fight with two bikers over a prostitute, and one of the bikers is killed. Gordone is arrested and sent to prison, where he joins the prison's boxing team in an effort to secure an early parole and to establish his dominance over the prison's toughest gang."
2955,1982,Drama,Penitentiary II,"An ex-con, on parole and trying to straighten his life out, decides to resume his boxing career when one of his prison enemies escapes and kills his girlfriend."
2956,1987,Action|Crime|Thriller,Someone to Watch Over Me,"In Queens, Mike Keegan is celebrating with his wife Ellie, his son Tommy and friends his recent promotion to detective in a precinct in Manhattan. Meanwhile, in a fancy club, the socialite Claire Gregory witnesses the murder of the owner of the place by the powerful mobster Joey Venza. Mike is assigned to protect her in the night shift in her apartment in Manhattan. When Venza threatens Claire, the contact of Mike with Claire gets closer and conflicts him, dividing between the love for his family and the heat passion for Claire and the fascination for her world."
2957,1926,Drama,Sparrows,"Evil Mr.Grimes keeps a rag-tag bunch orphans on his farm deep in a swamp in the US South. He forces them to work in his garden and treats them like slaves. They are watched over by the eldest, Molly. A gang in league with Mr. Grimes kidnaps Doris, the beautiful little daughter of a rich man, and hides her out on Grimes' farm, awaiting ransom. When the police close in, and Mr. Grimes threatens to throw Doris into the bottomless mire, Molly must lead her little flock out through the alligator-infested swamp."
2957,1926,Drama,Sparrows,"The story follows a 16-year-old Icelandic boy, Ari, who lives with his mother in Reykjavík, She has to leave the country for a new job, sending him back to the small town of his youth. There he finds his old friend, suddenly a young woman with a tricky romantic relationship; and his father has become a victim of the financial crisis."
2958,1998,Drama,Naturally Native,"Naturally Native follows the lives, loves, pain, joy and relationships of three sisters as they attempt to start their own business. Of American Indian ancestry, but adopted by white foster parents as young children, each sister has her own identity issues and each has chosen a very different career path. Now dedicated to starting a Native cosmetic business, they attempt to overcome obstacles both in the business world and in the home. A touching love story of family and culture, Naturally Native also interweaves a subtle, but strong wake-up call regarding the treatment of Native people in corporate America. Naturally Native also provides some insight into tribal infrastructure and gaming issues."
2959,1999,Drama,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion."
2960,1999,Drama,Beefcake,"Thom Fitzgerald's (The Hanging Garden) provocative blending of fiction and documentary, tells the story of Bob Mizer, the pioneering founder of the Athletic Model Guild, a company which produced still photographs and short films extolling the beauty and chiseled physiques of men. The fiction story follows photographer and enterprising businessman Mizer, who teamed up with his mother in 1945 to film his beefy star-wannabes around his sun-drenched pool. It is here that Neil, a naive, right-off-the-bus teen is lured into using his handsome looks to become a model. The wide-eyed Neil soon learns about the world of sex and prostitution. But a police raid and ensuing criminal trial soon threaten both of the men's worlds. Interspersed with the story are rare archival footage and interviews with former co-workers, customers and models."
2961,1999,Comedy|Drama,,
2962,1997,Comedy|Romance,Fever Pitch,"A romantic comedy about a man, a woman and a football team. Based on Nick Hornby's best selling autobiographical novel, Fever Pitch. English teacher Paul Ashworth believes his long standing obsession with Arsenal serves him well. But then he meets Sarah. Their relationship develops in tandem with Arsenal's roller coaster fortunes in the football league, both leading to a nail biting climax."
2962,1997,Comedy|Romance,Fever Pitch,"When relaxed and charming Ben Wrightman meets workaholic Lindsey Meeks she finds him sweet and charming, they hit it off and when it is winter Ben can spend every waking hour with Lindsey, but when summer comes around the corner Lindsey discovers Ben's obsession with the Boston Red Sox. She thinks it is perfect until everything goes downhill for them."
2963,1999,Crime|Drama,Joe the King,"A destitute 14 year old struggles to keep his life together despite harsh abuse at his mother's hands, harsher abuse at his father's, and a growing separation from his slightly older brother. Petty thefts for food grow into more major takes until he steals a cash box from the diner where he works. Although Joe uses the money to pay off some of his father's debts and to replace his mother's records that his father smashed in a fit of temper, Joe gets no thanks..."
2964,1999,Drama,Julien Donkey-Boy,A portrait of the effects of schizophrenia on family life is the central focus.
2965,1999,Action,,
2966,1999,Drama,,
2967,1956,Drama|Thriller,,
2968,1981,Adventure|Fantasy|Sci-Fi,Time Bandits,"Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them."
2969,1966,Drama|Romance,,
2970,1982,Adventure|Drama,Fitzcarraldo,"The story of Brian Sweeney Fitzgerald, an extremely determined man who intends to build an opera house in the middle of a jungle."
2971,1979,Musical,All That Jazz,"Bob Fosse's semi-autobiographical film celebrates show business stripped of glitz or giddy illusions. Joe Gideon (Roy Scheider) is at the top of the heap, one of the most successful directors and choreographers in musical theatre. But he can feel his world slowly collapsing around him--his obsession with work has almost destroyed his personal life, and only his bottles of pills keep him going."
2972,1987,Drama|War,,
2973,1989,Comedy,Crimes and Misdemeanors,"An ophthalmologist's mistress threatens to reveal their affair to his wife, while a married documentary filmmaker is infatuated by another woman."
2974,1999,Horror|Thriller,Bats,Genetically mutated bats escape and it's up to a bat expert and the local sheriff to stop them.
2975,1999,Drama,,
2976,1999,Drama|Horror,Bringing Out the Dead,"48 hours in the life of a burnt-out paramedic. Once called Father Frank for his efforts to rescue lives, Frank sees the ghosts of those he failed to save around every turn. He has tried everything he can to get fired, calling in sick, delaying taking calls where he might have to face one more victim he couldn't help, yet cannot quit the job on his own."
2977,1999,Comedy|Drama,Crazy in Alabama,An abused wife heads to California to become a movie star while her nephew back in Alabama has to deal with a racially-motivated murder involving a corrupt sheriff.
2978,1999,Comedy|Romance,Three to Tango,Oscar and Peter land a career-making opportunity when a Chicago tycoon chooses them to compete for the design of a cultural center. The tycoon mistakenly believes that Oscar is gay and has him spy on his mistress Amy. Oscar goes along with it and ends up falling in love with Amy.
2979,1999,Drama,Body Shots,"The Los Angeles club scene is a place of booze-fueled decadence and debauchery. In a night full of possibilities, eight 20-somethings take to the clubs seeking good times, companionship and maybe a little sex. But in the harsh light of the morning after, their worlds are thrown into a spin of confusion when hungover Sara accuses hard-partying Mike of date rape. Loyalties are tested as each among them is forced to take sides."
2980,1997,Drama,Men Cry Bullets,"A young man wants to be a female impersonator, but gets mocked in his very first performance by a fierce older woman. He finds out where she lives and goes to her house expecting an apology. Instead, she locks him in her shed and rapes him. It makes him fall for her. But soon her even darker side reveals itself when she believes he is attracted to her more beautiful visiting cousin."
2981,1975,Documentary,,
2982,1990,Horror|Thriller,,
2983,1965,Thriller,,
2984,1971,Documentary,On Any Sunday,"Documentary on motorcycle racing featuring stars of the sport, including film star Steve McQueen, a racer in his own right."
2985,1987,Action|Crime|Sci-Fi,,
2986,1990,Action|Crime|Sci-Fi,,
2987,1988,Adventure|Animation|Film-Noir,,
2988,1980,Drama,Melvin and Howard,"The story of hard-luck Melvin Dummar, who claimed to have received a will naming him an heir to the fortune of Howard Hughes."
2989,1981,Action,For Your Eyes Only,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.
2990,1989,Action,Licence to Kill,James Bond and his American colleague Felix Leiter arrest the drug lord Sanchez who succeeds in escaping and takes revenge on Felix and his wife. Bond knows but just one thing: revenge.
2991,1973,Action,Live and Let Die,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.
2992,1986,Horror|Thriller,Rawhead Rex,"Ireland will never be the same after Rawhead Rex, a particularly nasty demon, is released from his underground prison by an unwitting farmer. The film follows Rex's cross country rampage, while a man struggles to stop it."
2993,1965,Action,Thunderball,A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.
2994,1998,Drama,,
2995,1999,Horror,,
2996,1999,Drama,Music of the Heart,Story of a schoolteacher's struggle to teach violin to inner-city Harlem kids.
2997,1999,Comedy,Being John Malkovich,"Spike Jonze’s debut feature film is a love story mix of comedy and fantasy. The story is about an unsuccessful puppeteer named Craig, who one day at work finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters it’s mad and controlling world of overtaking another human body."
2998,1998,Romance,Dreaming of Joseph Lees,"Set in rural England in the 1950s Eva (Samantha Morton) fantasises about her handsome, worldly cousin Joseph Lees (Rupert Graves), with whom she fell in love as a girl. However, stuck in a closed community she becomes the object of someone else's fantasy, Harry (Lee Ross). When Harry learns that Eva is planning to leave the village in order to live with and look after the injured Lees, he devises a gruesome scheme in order to force her to stay and look after him."
2999,1999,Comedy,,
3000,1997,Action|Adventure|Animation,,
3001,1999,Drama,,
3002,1999,Documentary,,
3003,1998,Comedy|Drama,,
3004,1999,Comedy|Romance,,
3005,1999,Thriller,,
3006,1999,Drama,,
3007,1999,Documentary,American Movie,"AMERICAN MOVIE is the story of filmmaker Mark Borchardt, his mission, and his dream. Spanning over two years of intense struggle with his film, his family, financial decline, and spiritual crisis, AMERICAN MOVIE is a portrayal of ambition, obsession, excess, and one man's quest for the American Dream."
3008,1998,Thriller,Last Night,"Various citizens of Toronto anxiously await the end of the world, which is occurring at the stroke of midnight on New Year's Day. While widower Patrick Wheeler braces for his fate, he meets Sandra, the wife of a businessman who is intent on committing suicide. Meanwhile, Patrick's friend Craig decides to have as much sex as he can while there is still time."
3008,1998,Thriller,Last Night,"The story follows a married couple, apart for a night while the husband takes a business trip with a colleague to whom he's attracted. While he's resisting temptation, his wife encounters her past love."
3009,1996,Drama,Portraits Chinois,"Ada and Lise are both costume designers, the first is around 20, the other around 30. Both are working hard on their break through. There are also jobs for the movies. This is where Lise meets producer Alphonse, who is nearly 20 years older than she. Because he is unhappy with his girlfriend a secret relationship evolves. Ada has problems as well, but she's not the only one. There are also the young Emma and Nina, as well as Yves and Guido - enough people to get into complicated relationship entanglements."
3010,1999,Drama,Rosetta,"Young and impulsive Rosetta lives with her alcoholic mother and, moved by despair, she will do anything to maintain a job."
3011,1969,Drama,"They Shoot Horses, Don't They?",Desperate characters stake their fortune on a Depression-era dance marathon.
3012,1926,Comedy,Battling Butler,"Alfred's father feels his son has grown up too comfortably and as a result has not become what a man should be. To remedy this predicament he sends his son Alfred off on a hunting trip. On the trip, in the midst of many follies brought on by his inexperience with the outdoors, he meets a young mountain girl and falls in love with her. Alfred's butler, who has accompanied him on the outing, is sent to arrange the marriage with the girl's father, who thinks Alfred is too weak to become a member of the family. In an attempt to change the father's mind, the butler tells the girl's father and brother that Alfred is actually Alfred ""Battling"" Butler, a professional boxer. The deception works and a wedding is arranged. Comic mischief ensues as Alfred and his butler attempt to make their newly fabricated story seem plausible to the family of his new bride."
3013,1990,Comedy|Horror,Bride of Re-Animator,"Herbert West once again revives the dead. This time, he brings Dan's ex-girlfriend's heart back inside a 'perfect' body. Dr. Hill returns as the evil nemesis who lost his head."
3014,1981,Comedy,Bustin' Loose,"After ex-con Joe Braxton violates his probation he is given a second chance, all he has to do is drive a group of special kids across the country. What could possibly go wrong?"
3015,1978,Thriller,Coma,A young woman doctor discovers something sinister going on in her hospital. Relatively healthy patients are having 'complications' during simple operations and ending up in comas. The patients are then shipped off to an institute that looks after them. The young doctor suspects there is more to this than meets the eye.
3016,1982,Horror,Creepshow,"Inspired by the E.C. comics of the 1950s, George A.Romero and Stephen King bring five tales of terror to the screen."
3017,1987,Horror,Creepshow 2,"EC Comics-inspired weirdness returns with three tales. In the first, a wooden statue of a Native American comes to life...to exact vengeance on the murderer of his elderly owners. In the second, four teens are stranded on a raft on a lake with a blob that is hungry. And in the third, a hit and run woman is terrorized by the hitchhiker she accidentally killed...or did she really kill him?"
3018,1985,Horror,Re-Animator,A dedicated student at a medical college and his girlfriend become involved in bizarre experiments centering around the re-animation of dead tissue when an odd new student arrives on campus.
3019,1989,Crime|Drama,Drugstore Cowboy,"Bob and his friends Dianne, Rick and Nadine have been drug addicts for years and live from one high to the next. Gus Van Sant attempts to show an intimate look into the lives of heroin addicts with his film Drugstore Cowboy."
3020,1993,Action|Drama,Falling Down,"On the day of his daughter's birthday, William ""D-Fens"" Foster is trying to get to the home of his estranged ex-wife to see his daughter. His car breaks down, so he leaves his car in a traffic jam in Los Angeles and decides to walk. He goes to a convenience store and tries to get some change for a phone call, but the Korean owner does not oblige, tipping Foster over the edge. The unstable Foster, so frustrated with the various flaws he sees in society, begins to psychotically and violently lash out against them."
3021,1981,Horror,,
3022,1927,Comedy,,
3023,1927,Comedy|Romance,My Best Girl,"Joe Merrill, son of the millionaire owner of a chain of 5 and 10 cent stores, poses as Joe Grant, and takes a job in the stockroom of one of his father's stores, to prove that he can be a success without his father's influence. There he meets stockroom girl Maggie Johnson, and they fall in love. This causes problems, because Mrs. Merrill had planned for her son to marry Millicent Rogers, a high society girl."
3024,1978,Horror|Sci-Fi,Piranha,"When flesh-eating piranhas are accidently released into a summer resort's rivers, the guests become their next meal."
3024,1978,Horror|Sci-Fi,Piranha,"Doctor Baines has been conducting genetic experiments on piranhas and has made them virtually unstoppable. Unfortunately, his assistants, Maggie and Paul, accidentally release the hybrids into the Lost River Lake threatening to destroy everyone in their path. Can they prevent the flesh-eating piranhas from escaping into the ocean and spawning?"
3025,1967,Western,Rough Night in Jericho,"The only business in the Wild West town of Jericho that corrupt sheriff Alex Flood doesn't control behind the scenes is the stagecoach owned by tough-willed widow Molly Lang and her right-hand man, Hickman. Former marshal Dolan, recently hired by Lang and Hickman as a driver, wants to stay out of the mess, but when he sees Flood's henchman Yarbrough assault Lang, he steps up to fight the corruption."
3026,1987,Horror,Slaughterhouse,"The owner of a slaughterhouse facing foreclosure instructs his 350lbs, mentally retarded son to go on a killing spree against the people who want to buy his property."
3027,1988,Horror,,
3028,1967,Comedy,,
3029,1981,Action|Drama,Nighthawks,An international terrorist has New York in a grip of panic and it's up to Det. Sgt. Deke DaSilva to take him down.
3030,1961,Comedy|Drama|Western,Yojimbo,"A nameless ronin, or samurai with no master, enters a small village in feudal Japan where two rival businessmen are struggling for control of the local gambling trade. Taking the name Sanjuro Kuwabatake, the ronin convinces both silk merchant Tazaemon and sake merchant Tokuemon to hire him as a personal bodyguard, then artfully sets in motion a full-scale gang war between the two ambitious and unscrupulous men."
3031,1990,Comedy,Repossessed,"It's been some time since Father Jebedaiah Mayii exorcised the Devil from little Nancy Aglet, who is now grown up with a husband and two children of her own. But the prince of darkness wants to go a second round and has returned to repossess her! With Father Mayii unwilling to help, Father Luke Brophy tries his best to help Nancy, even when TV's Ernest Weller plans to air the exorcism live on TV."
3032,1971,Sci-Fi,,
3033,1987,Comedy|Sci-Fi,Spaceballs,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?"
3034,1973,Animation|Children's,Robin Hood,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men."
3034,1973,Animation|Children's,Robin Hood,"Amid big-budget medieval pageantry, King Richard goes on the Crusades leaving his brother Prince John as regent, who promptly emerges as a cruel, grasping, treacherous tyrant. Apprised of England's peril by message from his lady-love Marian, the dashing Earl of Huntingdon endangers his life and honor by returning to oppose John, but finds himself and his friends outlawed, and Marian apparently dead. Enter Robin Hood, acrobatic champion of the oppressed, laboring to set things right through swash buckling feats and cliffhanging perils!"
3034,1973,Animation|Children's,Robin Hood,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey."
3034,1973,Animation|Children's,Robin Hood,"Yet another version of the classic epic, with enough variation to make it interesting. The story is the same, but some of the characters are quite different from the usual, in particular Uma Thurman's very special maid Marian. The photography is also great, giving the story a somewhat darker tone."
3035,1955,Comedy|Drama|War,Mister Roberts,"A hilarious and heartfelt military comedy-drama co-directed by John Ford and Mervyn LeRoy, Mister Roberts stars Henry Fonda as an officer who's yearning for battle but is stuck in the backwaters of World War II on a noncommissioned Navy ship run by the bullying Capt. Morton (James Cagney). Jack Lemmon enjoys a star-making turn as the freewheeling Ensign Pulver, and William Powell stars as the ship's doctor in his last screen role.  Based on the 1946 novel with the same name, by Thomas Heggen, and the 1948 Broadway play, written by Thomas Heggen and Joshua Logan. Henry Fonda also starred in the original Broadway production. Warner Bros. didn't want Fonda to star in the film, as they thought he was too old, and had been a stage player for so long (8 years), that he no longer was box office material. However, John Ford insisted on Fonda and the company eventually agreed."
3036,1981,Adventure,Quest for Fire,"A colossal adventure odyssey that turns back the hands of time to the very beginning of man's existence. 80,000 years ago, when man roamed the earth, he was exposed to the many harsh elements of nature. Against the perilous atmosphere of rugged terrain, rival tribes and savage beasts, Quest for Fire examines a peaceful tribe's search for that all important element fire, and the knowledge to create it. Focusing on human dream as well as realistic insights into pre-historic man, the constant struggle for survival is vividly recreated in this sensational production."
3037,1970,Comedy|Drama|Western,Little Big Man,"Jack Crabb, looking back from extreme old age, tells of his life being raised by Indians and fighting with General Custer."
3038,1957,Drama,,
3039,1983,Comedy,Trading Places,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.
3040,1979,Comedy,Meatballs,"Tripper is the head counselor at a budget summer camp called Camp Northstar. In truth, he's young at heart and only marginally more mature than the campers themselves. Tripper befriends Rudy, a loner camper who has trouble fitting in. As Tripper inspires his young charges to defeat rival Camp Mohawk in the annual Olympiad competition, Rudy plays matchmaker between Tripper and Roxanne, a female counselor at Northstar."
3041,1984,Comedy,Meatballs Part II,"The second in-name-only sequel to the first Meatballs summer camp movie sets us at Camp Sasquash where the owner Giddy tries to keep his camp open after it's threatened with foreclosure after Hershey, the militant owner of Camp Patton located just across the lake, wants to buy the entire lake area to expand Camp Patton. Giddy suggests settling the issue with the traditional end-of-the-summer boxing match over rights to the lake. Meanwhile, a tough, inner city punk, nicknamed Flash, is at Camp Sasquash for community service as a counselor-in-training where he sets his sights on the naive and intellectual Cheryl, while Flash's young charges befriend an alien, whom they name Meathead, also staying at the camp for the summer."
3042,1987,Comedy,,
3043,1992,Comedy,Meatballs 4,"Ricky is the hottest water-ski instructor around and he has just be rehired by his former employer/camp to whip up attendance. But the camp is in serious financial trouble and the owner of a rival, more popular, camp wants to buy them out. Therefore they will have to engage in a mean, winner-takes-all competition that will settle the row once and for all."
3044,1991,Mystery|Romance|Thriller,Dead Again,In 1949 composer Roman Strauss is executed for the vicious murder of his wife Margaret with a pair of scissors. In 1990s Los Angeles a mute amnesiac woman shows up at an orphanage and private eye Mike Church is called in to investigate. Under hypnosis both the woman and Church seem to have a strange link back to the Strauss murder.
